time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770213600,1.37136,1.3718,1.36863,1.36964,1.3713780000000073,,,,,1.37292,1.36863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686066000000023,34.77622171562244,52.523715912745,,,,
1770215400,1.36964,1.37004,1.36872,1.36876,1.3713303000000072,,,,,1.37292,1.36863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368606200000002,29.326683765460444,50.166893391643384,,,,
1770217200,1.36873,1.36954,1.36763,1.36797,1.3712738000000073,,,,,1.37292,1.36763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686199000000026,25.192091244686026,46.632362070095205,,,,
1770219000,1.36798,1.3681,1.3661,1.36642,1.3712087000000073,,,,,1.37292,1.3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686325000000026,19.045722546870607,42.55468807993187,,,,
1770220800,1.36642,1.36644,1.3644,1.36553,1.371135550000007,,,,,1.37292,1.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686489000000026,16.37017428603754,39.979746993066,,,,
1770222600,1.36554,1.36594,1.36432,1.36574,1.3710575500000073,,,,,1.37292,1.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686383000000024,19.483857140279554,38.30602432870852,,,,
1770224400,1.36574,1.36726,1.36546,1.36662,1.3709836000000073,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686503000000025,31.8826908203297,38.12998670060779,,,,
1770226200,1.36662,1.36664,1.36446,1.36464,1.3709037000000068,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686685000000025,22.704770292922376,35.92245461221785,,,,
1770228000,1.36463,1.3652,1.36424,1.36493,1.370814650000007,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686660000000026,26.328600512676914,34.656750394675996,,,,
1770229800,1.36492,1.36552,1.36468,1.36505,1.3707265500000068,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686634000000026,27.959113404387367,33.267027700823164,,,,
1770231600,1.36506,1.3652,1.36443,1.3648,1.3706748500000068,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686534000000026,26.531867863100047,31.138888609373073,,,,
1770233400,1.36479,1.36632,1.36479,1.36631,1.370624500000007,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686562000000027,45.968007501144335,30.29024284696012,,,,
1770235200,1.3663,1.36636,1.3654,1.3654,1.3705638000000073,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686516000000026,38.75872940987766,29.611487672050988,,,,
1770237000,1.3654,1.36562,1.3648,1.36509,1.370492850000007,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686524000000027,36.484611807662404,28.629510165075537,,,,
1770238800,1.36508,1.36565,1.36496,1.36564,1.3704210500000074,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686623000000027,43.36306683580073,29.242856245088273,,,,
1770240600,1.36564,1.36566,1.36492,1.36529,1.370348500000007,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686560000000025,40.13606727781185,30.014955067399086,,,,
1770242400,1.36603,1.36603,1.36454,1.36496,1.3702768000000074,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686474000000024,37.099133206610965,30.865458064679444,,,,
1770244200,1.36503,1.36576,1.36486,1.36514,1.3702035000000075,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686329000000026,39.98873935543437,32.36138783671971,,,,
1770246000,1.36512,1.36522,1.36456,1.3646,1.3701274000000074,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3686127000000026,34.4496883495963,33.65278169840248,,,,
1770247800,1.3646,1.36497,1.36433,1.36462,1.3700538000000078,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685913000000025,34.83968765541066,34.74962673519756,,,,
1770249600,1.3646,1.36492,1.36446,1.36486,1.3699787000000077,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685732000000024,39.84987156474961,35.31871107408469,,,,
1770251400,1.36487,1.36524,1.36468,1.36522,1.3699024500000079,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685598000000025,46.98363215077942,37.052915492503054,,,,
1770253200,1.3652,1.36542,1.36448,1.36458,1.3698208500000078,1.36542,1.36448,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685368000000024,37.70806487928683,37.86573437583233,,,,
1770255000,1.36458,1.36515,1.36452,1.36481,1.3697396500000079,1.36542,1.36448,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685119000000028,42.46999436497943,38.90222587301748,,,,
1770256800,1.36482,1.36484,1.36289,1.36332,1.369654450000008,1.36542,1.36289,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3684677000000027,26.917703622945368,38.92978557014929,,,,
1770258600,1.36331,1.36406,1.36201,1.36211,1.369560100000008,1.36542,1.36201,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3684085000000028,19.98429392809939,37.07380602921751,,,,
1770260400,1.36212,1.36306,1.3619,1.36262,1.3694667000000078,1.36542,1.3619,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3683535000000029,28.979740099081056,36.37530679273203,,,,
1770262200,1.36262,1.36271,1.36208,1.36251,1.369375050000008,1.36542,1.3619,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368292300000003,28.182487240797087,35.78229789509879,,,,
1770264000,1.36252,1.3628,1.36227,1.3628,1.3692925500000077,1.36542,1.3619,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3682431000000028,33.785323881819394,35.09817339838584,,,,
