time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770213660,1.18223,1.18256,1.18053,1.18076,1.1858516000000066,,,,,1.18269,1.18053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1810436000000069,37.83845110251214,41.13782835238586,,,,
1770215460,1.18075,1.18213,1.18024,1.18213,1.1857912000000066,,,,,1.18269,1.18024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181018700000007,53.33837092444035,40.60161707957611,,,,
1770217260,1.18211,1.1822,1.18064,1.18076,1.1857208000000066,,,,,1.18269,1.18024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1809963000000068,41.31851808036448,40.13572616052668,,,,
1770219060,1.18074,1.18075,1.17932,1.17971,1.1856463500000067,,,,,1.18269,1.17932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180972700000007,34.38911367555987,38.91208594040844,,,,
1770220860,1.17972,1.17992,1.17904,1.17961,1.1855689000000065,,,,,1.18269,1.17904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180953800000007,33.760025634632186,38.271418582239015,,,,
1770222660,1.17961,1.18057,1.17909,1.18042,1.1854900500000065,,,,,1.18269,1.17904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180945900000007,43.523224741047756,39.24924614454909,,,,
1770224460,1.1804,1.1815,1.18028,1.1805,1.1854081000000065,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1809476000000072,44.46637261524112,40.79344961814326,,,,
1770226260,1.1805,1.18072,1.17944,1.17966,1.1853279000000065,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1809513000000071,36.9146685718856,41.24425055945476,,,,
1770228060,1.17966,1.18013,1.17949,1.17974,1.1852440000000066,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1809438000000072,38.083038537592756,42.07411236061862,,,,
1770229860,1.17973,1.18016,1.17965,1.17986,1.1851596500000066,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180934100000007,40.026818636187166,42.80125457103643,,,,
