time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770886920,6967.36,6968.11,6966.34,6967.85,6963.252949999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.585900000034,69.39030288186913,52.366350633687816,,,,
1770887040,6967.85,6968.6,6966.59,6966.85,6963.321699999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.581000000034,59.79479145319224,54.716174633833866,,,,
1770887160,6966.85,6968.11,6966.09,6967.46,6963.389749999998,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.582200000033,63.39695316781835,57.46757237977313,,,,
1770887280,6967.46,6968.11,6967.11,6967.97,6963.465399999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.583500000033,66.33866018021466,59.175342589620406,,,,
1770887400,6967.97,6970.11,6967.97,6968.73,6963.546049999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.592400000032,70.46536989312946,61.283283423305804,,,,
1770887520,6968.73,6969.35,6967.61,6968.59,6963.619749999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.612400000034,68.65646719106944,62.63493260890618,,,,
1770887640,6968.59,6969.61,6968.09,6968.59,6963.702199999997,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.622200000033,68.65646719106944,63.69205374421618,,,,
1770887760,6968.59,6969.86,6968.34,6969.35,6963.780949999998,,,6970.11,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.649700000034,73.65378373557425,65.71394599613686,,,,
1770887880,6969.35,6970.35,6967.59,6967.96,6963.856449999997,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.653200000034,54.95722405963292,66.54306387812419,,,,
1770888000,6967.96,6968.86,6967.36,6968.71,6963.933949999998,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.671700000034,61.163116729658604,66.20071305402419,,,,
1770888120,6968.71,6968.86,6967.09,6967.84,6964.010149999998,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.696500000034,51.55096363612063,65.33563723005385,,,,
1770888240,6967.84,6968.11,6967.09,6967.85,6964.090149999996,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.721600000034,51.652853142487146,63.70132682650121,,,,
1770888360,6967.85,6969.11,6967.84,6968.6,6964.167699999996,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.764000000036,59.16676587081079,63.28727559396252,,,,
1770888480,6968.6,6968.6,6967.35,6967.35,6964.231449999997,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.788900000035,45.43609311131501,61.73427230314014,,,,
1770888600,6967.35,6967.86,6965.84,6967.59,6964.298899999997,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.816200000034,48.13233411413699,60.21584596258784,,,,
1770888720,6967.59,6969.11,6967.48,6968.09,6964.366299999997,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.823500000035,53.693899094579045,59.780067936972614,,,,
1770888840,6968.09,6968.6,6967.59,6968.09,6964.423699999998,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.833300000035,53.693899094579045,59.08699264602695,,,,
1770888960,6968.09,6968.86,6967.85,6968.85,6964.484949999997,,,6970.35,6960.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.865800000034,62.1013005437731,58.784324100566835,,,,
