time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770872460,1.18604,1.18622,1.18599,1.18616,1.1874312500000017,1.18845,1.18602,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1874189999999991,33.0921641737376,33.772720570344184,,,,
1770872640,1.18621,1.18627,1.18615,1.18626,1.1874226500000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1874136999999991,42.19378360793807,34.23073440270246,,,,
1770872820,1.18627,1.18631,1.18615,1.18626,1.1874144000000018,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1874089999999993,42.19378360793807,35.2481988455448,,,,
1770873000,1.18625,1.18626,1.18599,1.18613,1.1874049500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1874031999999992,34.008008302311694,34.79452474616676,,,,
1770873180,1.18619,1.18637,1.18618,1.1863,1.1873950500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1873949999999993,49.07950341691266,34.99657374009571,,,,
1770873360,1.18631,1.18635,1.18623,1.18634,1.1873862500000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1873863999999992,52.08355607099835,35.593189541531146,,,,
1770873540,1.18633,1.18638,1.18617,1.18618,1.1873753000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1873746999999992,40.83992418567391,35.2628856788024,,,,
1770873720,1.18617,1.18617,1.18587,1.18593,1.1873628000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187357999999999,29.306909810953385,34.257282768097134,,,,
1770873900,1.18592,1.18601,1.18589,1.18593,1.1873509500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1873397999999993,29.306909810953385,34.39767309686324,,,,
1770874080,1.18592,1.18597,1.18583,1.18596,1.1873395000000015,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1873224999999992,32.42383427521574,34.85197299091054,,,,
1770874260,1.18595,1.18619,1.18594,1.18616,1.1873300500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187307399999999,49.68003465948451,36.37156000093019,,,,
1770874440,1.18619,1.18624,1.18602,1.18602,1.1873195500000018,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1872934999999991,41.10736485287358,37.27881345333477,,,,
1770874620,1.18604,1.18604,1.18592,1.18601,1.1873090000000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187279699999999,40.524628644409056,38.463864123545825,,,,
1770874800,1.186,1.18607,1.18594,1.18605,1.1872989500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1872665999999992,44.21505191781812,40.003961238372725,,,,
1770874980,1.18608,1.18625,1.18604,1.18605,1.1872897500000017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187251599999999,44.21505191781813,40.79845322009276,,,,
1770875160,1.18607,1.18619,1.18607,1.18617,1.1872796500000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187237199999999,55.49200725989425,41.748326338089626,,,,
1770875340,1.18617,1.18625,1.18609,1.18624,1.1872704000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187222499999999,60.87466188689536,43.08267478658657,,,,
1770875520,1.18625,1.18647,1.18625,1.18647,1.1872627500000015,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187210499999999,73.26757585581265,45.88692961183664,,,,
1770875700,1.18648,1.18658,1.18643,1.18652,1.1872552000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1872007999999992,75.25542866481486,47.75663855811537,,,,
1770875880,1.18649,1.18652,1.18636,1.18643,1.1872469000000014,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1871871999999992,65.09093629747167,48.68573714572061,,,,
1770876060,1.1864,1.18655,1.18632,1.18644,1.1872400000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187175899999999,65.69162883980295,50.460858906729825,,,,
1770876240,1.18644,1.18645,1.18629,1.18635,1.1872333500000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1871642999999994,55.63894106056012,52.34171828170174,,,,
1770876420,1.18634,1.18651,1.18634,1.1865,1.1872277000000016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1871503999999993,65.81181654527771,54.94921161986776,,,,
