time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770904860,6970.59,6970.59,6968.84,6969.1,6966.606600000077,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.028200000024,31.19567066028155,47.063708968842455,,,,
1770904920,6969.1,6970.11,6968.85,6969.6,6966.629050000077,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.048300000024,36.7419309753002,46.04483433176061,,,,
1770904980,6969.6,6969.6,6967.6,6968.09,6966.648950000077,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.053300000024,28.614921372148075,44.4603529739524,,,,
1770905040,6968.09,6968.61,6967.84,6968.36,6966.671550000077,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.058500000025,31.76353189314888,44.36778880235001,,,,
1770905100,6968.36,6968.85,6967.61,6968.6,6966.691600000076,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.074700000024,34.74821458144632,44.47977440427985,,,,
1770905160,6968.6,6969.36,6968.34,6969.11,6966.715400000076,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.0948000000235,41.131845530252704,44.396005681221816,,,,
1770905220,6969.11,6969.85,6968.84,6969.48,6966.742300000076,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.121100000023,45.63362375562788,43.76370135787365,,,,
1770905280,6969.48,6970.11,6969.36,6969.61,6966.772300000077,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.1411000000235,47.28603365548616,43.891151620049364,,,,
1770905340,6969.61,6970.11,6969.09,6970.11,6966.807350000076,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.161100000023,53.61250780524855,44.47667152149872,,,,
1770905400,6970.11,6970.61,6969.22,6970.61,6966.842450000078,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.181200000024,59.30984791061096,44.61755831382384,,,,
1770905460,6970.61,6970.61,6969.09,6969.09,6966.867450000078,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.173600000023,41.313522132109206,42.95612310086649,,,,
1770905520,6969.09,6969.59,6968.34,6969.09,6966.892400000078,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.178600000023,41.313522132109206,41.51825623065946,,,,
1770905580,6969.09,6969.36,6968.34,6968.61,6966.914950000078,,,,,6976.59,6958.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.186300000023,36.5470156894478,40.67216266837489,,,,
