time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770908340,1.18815,1.18835,1.18811,1.18834,1.1880242499999933,,,,,1.18875,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1881980000000012,57.28381576612704,45.75397352328907,,,,
1770908400,1.18833,1.18853,1.18825,1.18825,1.1880258499999934,,,,,1.18875,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188204600000001,49.061267908037856,45.53147668298832,,,,
1770908460,1.18827,1.18877,1.18827,1.18867,1.1880304499999932,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188214900000001,71.40680296520264,46.90508948962789,,,,
1770908520,1.18866,1.18871,1.18848,1.18848,1.1880343499999932,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882227000000012,57.98252712543429,47.55648275962578,,,,
1770908580,1.18845,1.18849,1.18823,1.18825,1.1880369999999933,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188227400000001,45.817707844359965,46.937525242346375,,,,
1770908640,1.18826,1.18834,1.18808,1.18808,1.1880386999999935,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188230900000001,38.79845579627217,44.958311022796735,,,,
1770908700,1.18809,1.1884,1.18808,1.18833,1.1880411999999934,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882367000000011,51.536671393604365,45.53121926718382,,,,
1770908760,1.18829,1.1883,1.1881,1.18817,1.1880424999999935,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882411000000013,44.60474366032086,45.97734108175153,,,,
1770908820,1.18818,1.18828,1.1881,1.1881,1.1880440499999936,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188245200000001,41.7392024751276,46.58758555510007,,,,
1770908880,1.18811,1.18813,1.18801,1.1881,1.1880457999999934,,,,,1.18877,1.18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882496000000011,41.73920247512759,47.38809492434893,,,,
