time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770188400,6935.4,6939.66,6934.39,6938.41,6946.656200000038,,,6939.66,6934.39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946.3885000000455,76.6526026692639,59.088348648538776,,,,
1770190200,6938.41,6941.16,6935.65,6939.14,6946.497750000038,,,6941.16,6934.39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6947.144900000044,77.52755136782062,61.39825722405415,,,,
1770192000,6939.14,6940.16,6922.91,6923.41,6946.245750000038,,,6941.16,6922.91,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6947.720500000045,39.91945411852402,60.182615648045115,,,,
1770193800,6923.41,6930.77,6921.39,6926.39,6946.008650000037,,,6941.16,6921.39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6948.239500000043,45.73728562790435,59.4725524613723,,,,
1770195600,6926.39,6930.66,6914.39,6918.02,6945.765300000037,,,6941.16,6914.39,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6948.799700000044,34.720224141672716,58.08616491450276,,,,
1770197400,6918.02,6922.16,6912.65,6921.01,6945.523750000038,,,6941.16,6912.65,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949.429800000044,40.67575059827396,57.19065686511601,,,,
1770199200,6921.01,6929.89,6919.15,6929.14,6945.271600000037,,,6941.16,6912.65,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950.177500000044,53.991027088273626,57.08892232430277,,,,
1770201000,6929.14,6934.41,6927.9,6930.41,6945.035750000038,,,6941.16,6912.65,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950.9541000000445,55.79907230098345,56.82501962208644,,,,
1770202800,6930.41,6933.16,6927.66,6931.14,6944.784900000039,,,6941.16,6912.65,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6951.604400000044,56.93399749819032,56.91387692890935,,,,
1770204600,6931.14,6945.41,6929.91,6941.39,6944.575250000039,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952.278400000044,69.68493572844775,57.78359938661828,,,,
1770206400,6941.39,6945.14,6933.89,6935.64,6944.323050000039,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952.787300000044,58.37357960926727,57.94049737060988,,,,
1770208200,6935.64,6938.91,6930.64,6932.41,6944.034750000038,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.163900000043,52.76090955122298,57.262346946326694,,,,
1770210000,6932.41,6933.91,6926.64,6932.14,6943.741300000039,,,,,6933.91,6926.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.480400000043,52.27076958948367,56.28389066979701,,,,
1770211800,6932.14,6939.41,6924.89,6926.64,6943.412900000038,,,,,6939.41,6924.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.720800000043,42.81762807865787,54.133199140570454,,,,
1770213600,6926.64,6930.41,6921.02,6929.65,6943.084550000037,,,,,6939.41,6921.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.9999000000425,48.73695418891534,52.139224249116985,,,,
1770215400,6929.65,6940.83,6904.32,6908.06,6942.652000000038,,,,,6940.83,6904.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954.133000000043,26.11491768866486,48.46689327203443,,,,
1770217200,6908.06,6934.71,6890.94,6924.95,6942.295150000037,,,,,6940.83,6890.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954.287700000042,48.10129342547176,49.05131036538784,,,,
1770219000,6924.95,6928.71,6899.19,6911.96,6941.849550000038,,,,,6940.83,6890.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954.317500000043,37.96449514563411,48.49611104522568,,,,
1770220800,6911.96,6914.95,6889.69,6909.19,6941.386400000038,,,,,6940.83,6889.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954.217000000044,36.073254540863076,48.59275607373928,,,,
1770222600,6909.19,6910.71,6868.95,6891.46,6940.8459000000385,,,,,6940.83,6889.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.9941000000435,26.292427226318466,47.565375832885316,,,,
