time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770836460,1.18798,1.18828,1.18786,1.18787,1.1898898999999967,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1883881999999997,33.00168735914684,47.91236813698203,,,,
1770836760,1.18789,1.18802,1.18778,1.18798,1.1898759999999968,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1883462999999999,37.96116029244866,46.57911058430421,,,,
1770837060,1.18799,1.18829,1.18787,1.18828,1.189861849999997,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1883023999999995,49.787687638700255,45.565378814695855,,,,
1770837360,1.18827,1.18835,1.1881,1.18832,1.1898477499999969,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882653999999995,51.23378698951791,46.37364518608451,,,,
1770837660,1.18832,1.18845,1.18828,1.18839,1.189834849999997,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1882320999999996,53.941970569587816,47.46985205393126,,,,
1770837960,1.18838,1.18846,1.18818,1.18825,1.189821399999997,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1881986999999996,47.75403317229782,47.511287984626655,,,,
1770838260,1.18824,1.18831,1.18797,1.18813,1.1898088499999968,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1881665999999995,42.83969058089935,47.553089542417915,,,,
1770838560,1.18814,1.18828,1.18802,1.18816,1.1897953999999968,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1881324999999996,44.50537637105402,47.76204758026064,,,,
1770838860,1.18813,1.18814,1.18787,1.18789,1.1897810499999968,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1880981999999995,34.078241608204664,46.26825144850181,,,,
1770839160,1.18787,1.18821,1.18787,1.18813,1.1897682499999969,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1880654999999996,46.964180308361506,46.28206560352202,,,,
