time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770829500,6939.54,6948.54,6939.02,6948.27,6959.604699999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.756899999981,50.54319347505724,51.590328297303806,,,,
1770829800,6948.27,6950.52,6944.29,6948.29,6959.5374499999525,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.652499999981,50.57148163942881,51.803284981041166,,,,
1770830100,6948.29,6955.02,6945.52,6950.52,6959.478899999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.5802999999805,53.994506457359996,52.50993686724381,,,,
1770830400,6950.52,6956.29,6946.54,6956.04,6959.445449999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.540799999981,61.66184542883135,52.715810375704635,,,,
1770830700,6956.04,6963.28,6956.03,6960.79,6959.438299999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.52899999998,67.15699131122831,53.29691173803366,,,,
1770831000,6960.79,6961.04,6956.02,6957.27,6959.412299999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.49429999998,59.752428421438566,53.02485487056078,,,,
1770831300,6957.27,6959.04,6954.77,6957.03,6959.383749999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.477399999982,59.23292698043986,54.01861741919435,,,,
1770831600,6957.03,6962.79,6957.03,6962.02,6959.370199999951,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.52029999998,66.33312007524732,55.051490827886475,,,,
1770831900,6962.02,6963.16,6958.02,6961.53,6959.350499999951,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.533199999981,65.03548277393858,55.7320570727971,,,,
1770832200,6961.53,6964.79,6958.27,6960.27,6959.323149999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.573699999982,61.43030392597418,55.9840347207416,,,,
1770832500,6960.27,6960.29,6950.27,6952.29,6959.258449999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.566699999982,43.58008185726228,55.32855484534053,,,,
1770832800,6952.29,6954.39,6948.39,6950.78,6959.188699999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.542199999983,40.9530345544736,54.38860891555652,,,,
1770833100,6950.78,6951.29,6944.78,6945.03,6959.090199999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.465299999982,32.30233144830238,53.543977332574926,,,,
1770833400,6945.03,6945.03,6940.02,6941.02,6958.970399999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.330799999982,27.564880270097078,52.865186329934225,,,,
1770833700,6941.02,6950.03,6938.77,6945.79,6958.8756499999545,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.278999999981,39.81452203705617,52.09885265579129,,,,
1770834000,6945.79,6948.53,6943.14,6946.79,6958.778449999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.339599999981,42.205043026342445,51.5012498977137,,,,
1770834300,6946.79,6953.53,6945.03,6952.54,6958.700049999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.457799999982,54.3645909647658,51.52768450538554,,,,
1770834600,6952.54,6954.79,6947.77,6947.77,6958.601499999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.513199999982,45.167493318076964,50.349516497474504,,,,
1770834900,6947.77,6952.78,6947.03,6952.03,6958.5280499999535,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.596099999982,53.38432932476079,49.36575492701254,,,,
1770835200,6952.29,6952.29,6946.29,6948.79,6958.442149999954,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.621799999982,47.118988782281,48.46336638135843,,,,
1770835500,6948.79,6953.54,6948.29,6953.54,6958.381149999954,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.692299999982,55.95951933996126,48.22955154989568,,,,
1770835800,6953.54,6954.02,6945.28,6953.53,6958.317599999954,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.777699999982,55.936551114437364,47.486939481266404,,,,
1770836100,6953.53,6954.78,6950.78,6952.03,6958.242899999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.830699999982,52.188010198618656,46.56926286874356,,,,
1770836400,6952.03,6953.04,6949.02,6953.03,6958.170649999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.891299999983,54.556615876584274,46.07828515092999,,,,
1770836700,6953.03,6953.79,6946.28,6951.29,6958.093499999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955.966999999982,49.5714083362267,46.50623704228459,,,,
1770837000,6951.29,6959.04,6949.79,6957.54,6958.046299999953,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956.102699999983,63.534824610735754,48.119222046303314,,,,
1770837300,6957.54,6959.54,6957.02,6957.78,6958.004649999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956.185699999984,63.98162848779391,50.38202897769556,,,,
1770837600,6957.78,6962.04,6957.52,6961.53,6957.986149999952,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956.266299999983,70.55783179709125,53.452954086766574,,,,
