time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770871860,1.36224,1.36242,1.36222,1.36234,1.3629963999999983,1.36423,1.36202,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630917999999852,30.23984444225681,27.34050976448569,,,,
1770872040,1.36234,1.36244,1.36227,1.36242,1.3629851999999985,1.36423,1.36202,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363092799999985,38.22409730760015,27.854149589535755,,,,
1770872220,1.36242,1.36252,1.36233,1.36249,1.3629749499999984,1.36423,1.36202,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630946999999853,44.68675059438671,28.9912081778297,,,,
1770872400,1.3625,1.36264,1.36222,1.36234,1.3629671499999985,1.36423,1.36202,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363096099999985,35.422488491449215,29.8071574938808,,,,
1770872580,1.36234,1.36242,1.36228,1.36232,1.3629590999999983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363099399999985,34.315833775115394,30.733613948083384,,,,
1770872760,1.36232,1.36233,1.36208,1.3621,1.3629511999999984,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631015999999851,24.49497369571685,30.9801262880733,,,,
1770872940,1.36212,1.36239,1.36212,1.36233,1.3629441499999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631088999999852,44.03160784254643,32.6221124956939,,,,
1770873120,1.36233,1.36249,1.36228,1.36244,1.3629380499999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363114499999985,51.09251995336862,33.318024680027044,,,,
1770873300,1.36243,1.36244,1.36228,1.3624,1.3629316499999984,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631165999999855,48.49687194479817,33.92382264241271,,,,
1770873480,1.36241,1.36246,1.36218,1.36219,1.3629241999999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631174999999853,36.98754202213583,34.04023869797127,,,,
1770873660,1.36217,1.36221,1.36183,1.36184,1.3629147999999984,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631110999999854,25.30866493939223,33.69787389733784,,,,
1770873840,1.36186,1.362,1.36183,1.36192,1.3629057999999983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3631043999999852,31.10929264189589,34.36796572233394,,,,
1770874020,1.36191,1.36201,1.36179,1.36182,1.3628969499999983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630962999999852,27.944417155112333,34.90659363650281,,,,
1770874200,1.36181,1.36198,1.36178,1.36187,1.3628885999999982,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630866999999853,31.980997006584346,36.02399298659702,,,,
1770874380,1.36188,1.36203,1.36186,1.3619,1.362880199999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630793999999853,34.547661600637795,36.331694212195664,,,,
1770874560,1.36192,1.36192,1.36176,1.36178,1.362870099999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630700999999852,29.374904331115786,35.699608999589636,,,,
1770874740,1.36178,1.3619,1.36177,1.36188,1.3628605999999979,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630634999999853,38.349332204566906,35.24693625745965,,,,
1770874920,1.36188,1.36211,1.36188,1.36198,1.362852799999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630552999999852,46.309016958254,36.02454543365999,,,,
1770875100,1.36197,1.36204,1.36185,1.36192,1.362843799999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630461999999852,42.47066184904101,36.607033153226105,,,,
1770875280,1.36194,1.36198,1.36179,1.3618,1.3628352999999978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630358999999854,35.58795320421089,37.399388832404256,,,,
1770875460,1.36179,1.36214,1.36179,1.36213,1.362828049999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630270999999852,57.62186745972773,38.37012166220292,,,,
1770875640,1.36212,1.36228,1.36212,1.36222,1.362821749999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363021299999985,61.781660539045795,39.133631704037,,,,
1770875820,1.36222,1.36231,1.36208,1.36219,1.3628162499999983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363011499999985,59.50999010301639,39.92028300105259,,,,
1770876000,1.3622,1.36222,1.36183,1.36183,1.362808999999998,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3630027999999852,39.28646871580949,40.08449205060071,,,,
1770876180,1.36184,1.3619,1.3617,1.3617,1.3628009999999982,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3629921999999852,34.366227422111976,40.7314607993664,,,,
1770876360,1.36171,1.36202,1.36168,1.362,1.3627959999999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362982399999985,50.91645646358297,42.14625821520119,,,,
1770876540,1.36202,1.36208,1.36197,1.36204,1.3627910999999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362970199999985,52.76908572530058,43.91944882735749,,,,
1770876720,1.36206,1.36257,1.36204,1.3624,1.3627872999999981,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3629599999999849,66.17463031510576,46.361851206537644,,,,
1770876900,1.36242,1.36248,1.36142,1.36156,1.362778799999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362943199999985,37.33094803355294,46.560657380317295,,,,
1770877080,1.36156,1.36182,1.36129,1.36154,1.3627699999999978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3629248999999848,36.884368281526925,47.097047662489516,,,,
1770877260,1.36152,1.36171,1.36144,1.3616,1.362762299999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362909299999985,39.42079109695303,47.17358044051709,,,,
1770877440,1.3616,1.36187,1.36158,1.3618,1.3627558999999982,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362896699999985,47.60864171411091,47.266410780221165,,,,
1770877620,1.36179,1.36186,1.36142,1.36146,1.362747799999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362879899999985,37.54428791068926,46.91452692748175,,,,
1770877800,1.36146,1.3615,1.3607,1.3607,1.3627357999999978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362854999999985,24.20195013388816,46.10124099388728,,,,
1770877980,1.36068,1.36071,1.36046,1.36061,1.3627245499999978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3628292999999851,23.06929402771746,43.633200034457964,,,,
1770878160,1.36062,1.36143,1.36061,1.36136,1.362716849999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362807899999985,47.12673321412643,42.586419511249446,,,,
1770878340,1.36134,1.36202,1.36122,1.36172,1.3627113499999979,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3627876999999853,55.00610041850248,42.26471310521273,,,,
1770878520,1.36171,1.36192,1.3617,1.3619,1.362707399999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362771299999985,58.60461995170239,43.64458105063365,,,,
1770878700,1.36189,1.36192,1.36162,1.36172,1.3627029999999976,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362756099999985,53.60304816939628,45.01863967543967,,,,
1770878880,1.36171,1.36172,1.36134,1.36155,1.3626972999999978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362739199999985,48.995653526449445,44.88143946564442,,,,
1770879060,1.36156,1.36192,1.36154,1.36172,1.3626918999999977,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362723199999985,53.64419629493982,44.94394736347579,,,,
1770879240,1.36172,1.36178,1.36144,1.36178,1.362686499999998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362704399999985,55.320925506997305,44.168682734325195,,,,
1770879420,1.36176,1.36182,1.36155,1.3617,1.3626817499999975,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3626813999999847,52.37405827969295,45.24319060904948,,,,
1770879600,1.36154,1.36173,1.36118,1.36167,1.3626791999999979,,,1.36173,1.36118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3626582999999848,51.18127836263291,46.264398471985615,,,,
1770879780,1.36166,1.3619,1.36162,1.36168,1.3626767499999977,,,1.3619,1.36118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3626344999999846,51.60985309889296,47.135045757838476,,,,
1770879960,1.36168,1.36192,1.36156,1.36178,1.3626738999999974,,,1.36192,1.36118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3626127999999849,56.10554569464433,47.74196747073372,,,,
1770880140,1.36178,1.3621,1.36168,1.36196,1.3626724999999973,,,1.3621,1.36118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3625925999999848,63.27133597119932,49.57961376077016,,,,
1770880320,1.36196,1.36199,1.3617,1.3617,1.3626709499999976,,,1.3621,1.36118,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3625700999999848,49.62040239419193,51.395217493649,,,,
