time,open,high,low,close,MA,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770907020,1.3661,1.36612,1.36592,1.36612,1.3643957999999998,,,,,1.36666,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3645493999999925,54.55375318047794,71.31788899583424,,,,
1770907080,1.36611,1.36625,1.36601,1.36622,1.3644044999999998,,,,,1.36666,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3645823999999924,58.7044130170067,70.75278017891172,,,,
1770907140,1.36622,1.36654,1.36614,1.36654,1.3644143,,,,,1.36666,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3646184999999926,69.20468482033718,70.82326182486064,,,,
1770907200,1.36653,1.36692,1.36653,1.36659,1.3644241999999998,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364653199999993,70.56886196375304,70.68354592452285,,,,
1770907260,1.3666,1.36663,1.36621,1.36623,1.3644318499999997,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3646840999999927,51.43109788016706,69.13350102190768,,,,
1770907320,1.36624,1.3665,1.36612,1.36623,1.3644389,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3647151999999927,51.43109788016706,68.38170439701996,,,,
1770907380,1.36622,1.36635,1.36614,1.36622,1.3644456999999997,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3647445999999925,50.90910494767642,67.37021568963534,,,,
1770907440,1.3662,1.36626,1.366,1.36622,1.3644536999999999,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3647756999999925,50.90910494767642,65.3714959354376,,,,
1770907500,1.36623,1.36652,1.3662,1.36642,1.36446215,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3648076999999927,61.53620048751081,64.28987803797949,,,,
1770907560,1.36643,1.36682,1.3664,1.36674,1.36447275,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3648433999999927,72.60592925419203,63.865285705196584,,,,
1770907620,1.36673,1.36674,1.36632,1.36633,1.3644818,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3648736999999926,50.76645063598654,61.880730613970435,,,,
1770907680,1.36632,1.36638,1.36616,1.3663,1.3644912500000002,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3649043999999926,49.49552454134525,59.33955446739752,,,,
1770907740,1.36626,1.36642,1.36619,1.36626,1.36450155,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3649357999999927,47.640271096775294,56.620588060884934,,,,
1770907800,1.36626,1.36656,1.36626,1.36652,1.3645121500000001,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3649685999999925,59.2292705717064,57.07041180176987,,,,
1770907860,1.36652,1.36652,1.36612,1.36638,1.3645216500000001,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3649991999999926,51.99913924300441,56.88793937766462,,,,
1770907920,1.36638,1.36638,1.36608,1.36612,1.3645303500000003,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3650249999999928,41.12276363614611,55.63210727903172,,,,
1770907980,1.36611,1.36624,1.366,1.36622,1.3645391,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365050999999993,46.17459442125649,53.98710082195453,,,,
1770908040,1.36622,1.36633,1.36618,1.36633,1.3645492500000003,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3650810999999927,51.51360463719767,52.62601101291485,,,,
1770908100,1.36633,1.36651,1.36618,1.36638,1.3645597500000002,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3651138999999928,53.93660507455724,52.80497581251416,,,,
1770908160,1.36637,1.36653,1.36623,1.36631,1.3645697500000002,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365147599999993,49.86639874920281,52.69321158887385,,,,
1770908220,1.36632,1.36632,1.36608,1.3663,1.3645798,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3651792999999928,49.247012644319554,52.574490710062655,,,,
1770908280,1.36631,1.36631,1.36606,1.36618,1.3645893,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3652066999999926,41.951883958530594,51.93468921083796,,,,
1770908340,1.36616,1.36648,1.36611,1.36647,1.36460065,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3652369999999927,59.05339559813348,51.75734600445385,,,,
1770908400,1.36646,1.36674,1.36623,1.36624,1.3646114000000003,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3652641999999926,46.40380220575588,49.885765500994125,,,,
1770908460,1.36624,1.36688,1.36622,1.36687,1.3646269500000003,,,,,1.36692,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3652966999999927,68.18325432570535,51.12982290740261,,,,
1770908520,1.36686,1.367,1.36678,1.36678,1.3646429000000004,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3653262999999927,63.85832288477538,52.15573707479047,,,,
1770908580,1.36679,1.36681,1.36658,1.3666,1.3646580500000005,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3653530999999928,55.625443160218886,52.72610650789359,,,,
1770908640,1.3666,1.36666,1.36644,1.36646,1.3646718500000004,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3653794999999929,49.799556184985136,52.05255548027065,,,,
1770908700,1.3665,1.36673,1.36644,1.3666,1.3646852500000002,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3654060999999929,55.26564338959817,52.28587720502734,,,,
1770908760,1.36661,1.36661,1.36628,1.36646,1.3646969500000004,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365432599999993,49.03641186140605,52.8511377925459,,,,
1770908820,1.36646,1.36657,1.3663,1.36632,1.3647080000000003,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3654574999999929,43.3375238123995,52.64848989191326,,,,
1770908880,1.36632,1.36635,1.36621,1.3663,1.3647198500000004,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3654822999999932,42.514044647434574,52.00566417835875,,,,
1770908940,1.36632,1.36654,1.36622,1.36653,1.3647323000000007,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3655074999999932,54.19216439586758,52.02391841559521,,,,
1770909000,1.36651,1.3668,1.36644,1.36678,1.3647446500000007,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365538899999993,63.575611372688456,53.00314788870133,,,,
1770909060,1.36676,1.36692,1.36668,1.36687,1.3647583000000003,,,,,1.367,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3655683999999928,66.46110838296082,54.23272615574712,,,,
1770909120,1.36686,1.36704,1.3667,1.3668,1.3647708000000005,,,,,1.36704,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3655961999999928,62.004026899174434,55.66502208007883,,,,
1770909180,1.3668,1.36714,1.36678,1.36694,1.3647829000000005,,,,,1.36714,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3656231999999926,67.14516295096374,56.24300546242385,,,,
1770909240,1.36695,1.36698,1.36673,1.3668,1.3647940500000004,,,,,1.36714,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3656460999999929,57.990812966836636,57.070649088215326,,,,
1770909300,1.36681,1.36708,1.36678,1.36706,1.3648058500000004,,,,,1.36714,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3656714999999926,67.57039465989304,57.026873397800166,,,,
1770909360,1.36706,1.36713,1.36685,1.3671,1.3648182000000006,,,,,1.36714,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3656966999999927,68.84552939749221,57.3831024344228,,,,
1770909420,1.36712,1.36716,1.36699,1.36709,1.3648305000000005,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657171999999926,68.06493639293981,58.27163766533143,,,,
1770909480,1.36706,1.36707,1.36675,1.36688,1.3648399000000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657379999999926,53.2677445649214,58.519365406755455,,,,
1770909540,1.3669,1.36696,1.36662,1.36662,1.3648483500000006,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657577999999928,40.538014878927655,57.46739194170756,,,,
1770909600,1.36662,1.36662,1.36644,1.36645,1.3648561000000003,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657720999999927,34.28753331318629,56.41390061683472,,,,
1770909660,1.36646,1.36655,1.36642,1.36642,1.3648639000000002,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657852999999929,33.23257778130842,55.69211875747107,,,,
1770909720,1.36641,1.36659,1.36631,1.36652,1.3648724000000003,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365802499999993,40.36775267505656,55.538812188015505,,,,
1770909780,1.3665,1.3666,1.36648,1.36652,1.3648805000000004,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3658213999999926,40.36775267505656,54.55135420795757,,,,
1770909840,1.36653,1.36666,1.36652,1.3666,1.3648890000000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365841199999993,46.583572520054474,53.33763714705515,,,,
1770909900,1.36661,1.36664,1.3665,1.36652,1.3648975000000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365860199999993,41.53282661167907,51.557045591963586,,,,
1770909960,1.36652,1.36665,1.36647,1.36656,1.3649061000000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365877799999993,45.0107297252637,50.343238650969965,,,,
1770910020,1.36656,1.36664,1.3665,1.36662,1.3649146000000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365894999999993,50.19531073380166,49.132534921172685,,,,
1770910080,1.36662,1.36666,1.36647,1.3666,1.3649230000000006,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365914899999993,48.419954063591724,48.44890214236947,,,,
1770910140,1.36659,1.36666,1.3665,1.36659,1.3649313500000009,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365930599999993,47.44115285433477,47.01109915625817,,,,
1770910200,1.3666,1.36694,1.36659,1.36685,1.3649413000000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3659490999999933,67.41917068532231,46.90921639110318,,,,
1770910260,1.36686,1.36696,1.36677,1.36682,1.3649514000000011,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365968699999993,64.13736850320248,46.62867582755051,,,,
1770910320,1.36682,1.36683,1.36638,1.36639,1.3649597500000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365982599999993,35.3569253969777,45.34933160126882,,,,
1770910380,1.3664,1.36646,1.36608,1.36611,1.3649667500000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365995399999993,26.368121660543466,44.33719637138423,,,,
1770910440,1.3661,1.3661,1.3655,1.36558,1.3649710000000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366002199999993,16.887212267457613,43.09431629668933,,,,
1770910500,1.36558,1.36564,1.36538,1.36563,1.3649763000000008,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3660104999999931,20.0511221086539,42.15278374864257,,,,
1770910560,1.3656,1.36596,1.36558,1.36581,1.3649827500000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366020199999993,31.07167241941427,41.4887780160967,,,,
1770910620,1.36582,1.36594,1.36538,1.36551,1.364988300000001,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366027299999993,24.503857494833753,40.355642646080774,,,,
1770910680,1.36554,1.36556,1.36524,1.36524,1.3649923500000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366031299999993,20.05315733689936,38.46061299014112,,,,
1770910740,1.36526,1.36548,1.36526,1.36542,1.3649972500000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366035499999993,29.94921896681406,37.63321244407934,,,,
1770910800,1.36542,1.3657,1.36542,1.36554,1.3650030500000006,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3660408999999931,36.10112660010136,36.99681222085345,,,,
1770910860,1.36556,1.36568,1.3655,1.3656,1.3650096500000006,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366049899999993,39.21506198449679,36.212508738760256,,,,
1770910920,1.36561,1.36564,1.36531,1.36541,1.3650142000000007,,,,,1.36716,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3660561999999927,33.232017365230774,35.12765611744876,,,,
